6387	39322
25247	27413
1774	27080
17746	11795
28751	3473
25187	16740
19244	29776
11978	6725
4200	20178
9360	3708
39421	7967
13398	498
16665	36111
16620	30953
1459	15640
16591	3315
23119	11549
15469	3573
29076	1404
33565	10234
8197	8964
26795	35853
28509	25209
17307	25620
14620	9425
28971	4159
24423	3688
10814	25878
32688	38354
21585	13808
8981	18382
10679	11884
12928	2044
2388	3449
1996	3757
28938	39009
2039	36029
37854	28555
34938	26721
33495	26352
30607	9038
30950	29430
13509	16017
27662	26855
28948	22124
37621	11012
15760	8048
15727	17444
30905	25889
21	8586
21113	30362
30721	20543
14222	14193
29869	37990
3770	37288
30150	2122
6542	1485
32688	38367
2473	34001
21004	39035
9952	30695
29888	17311
22918	29142
1512	3990
34993	24265
5242	1166
9677	2437
16228	35809
22300	16854
2748	13023
27846	37481
24467	11749
30453	25845
10977	20830
35572	33879
8690	31040
9862	15293
37183	39119
35254	15184
31614	19038
24592	24594
13531	14757
19893	35847
4339	17969
982	26582
4779	26366
33287	958
8132	19024
25351	33145
4960	7192
26246	7125
15933	12202
4688	24551
35674	27592
38867	10143
9033	35202
21654	18945
11168	26412
7741	17151
25028	6982
1657	2589
4679	24995
910	35390
23008	20830
9820	23213
8069	18411
13793	38177
5550	1229
20033	22016
29372	36643
31473	35164
35627	5090
31376	14023
37684	36644
9149	11651
19148	35815
28509	31814
30025	14830
13939	8501
12804	8805
28328	9817
11659	24490
4737	12247
29623	10234
2043	37925
17390	14544
12667	602
34330	18583
7687	23433
1602	751
33878	25295
31153	17026
499	8276
30768	2798
28161	28371
1663	31698
37630	37413
5636	39187
11061	8472
3817	6546
38087	3710
4465	35894
7228	22692
4172	19644
28072	36243
23907	4737
5636	39194
18553	37316
17920	26587
3427	8352
6613	7689
24652	24501
28721	17082
24222	37509
8192	1549
30111	34157
12354	24708
18618	24323
30600	13304
9060	11829
31513	18927
16455	3688
6362	14165
19224	20775
34514	12344
33818	26455
35921	11330
35631	3194
12489	19018
35424	18815
2809	20900
34579	13626
68	22920
18532	27369
17800	22085
9782	986
5238	15687
12123	24427
32781	33854
11128	19109
5421	37522
27081	12362
13592	24153
24886	12717
34457	8521
28431	31867
6565	13036
39372	26070
38724	32789
38316	12353
32370	14254
30120	24884
7231	31756
19095	2866
8336	15157
475	32160
22027	31237
35246	35296
1916	37920
21076	38335
5556	14171
20822	14052
10222	25396
36716	33197
30510	20866
21671	30593
5374	14160
6765	36437
33145	24390
29691	25643
26166	13270
38495	33049
20082	11877
26169	37696
5038	17089
32654	5497
37062	1423
12420	5210
21558	12187
14642	4457
24026	27673
27294	30459
32212	24989
481	19403
37197	2665
26049	12048
26947	35423
19383	13185
22916	18244
20967	31946
24279	29471
27821	3847
8989	9145
9591	31160
18483	6117
952	13814
15472	21637
17945	3818
18105	773
4764	17051
2172	38683
17745	8930
32717	18263
1885	26106
31841	4098
37072	2544
14116	8287
39272	30093
27774	37377
536	16742
10873	18119
32901	14726
8827	7657
13111	6924
32579	9238
8077	24211
13425	20640
1538	31766
2359	17244
3204	10438
29003	22716
26480	22099
36407	4389
29273	16472
4175	32584
36533	15182
10373	8555
14848	16823
13922	20259
11544	14732
38722	2867
20009	9269
34511	1808
14137	31035
25291	27323
36430	8976
32682	2753
10693	7260
33419	28748
28753	31181
84	982
37086	24438
18244	20658
7527	35866
16113	26443
585	3480
3098	23871
29505	12037
28762	16556
29136	17791
33517	23166
13089	537
5536	12720
33310	4773
39256	14283
26318	34071
38720	6
3659	31442
8298	24642
1634	26070
20923	27177
34815	35899
5648	447
24233	6474
8406	12224
14522	17915
14107	23991
35572	29913
16422	27160
37459	8949
6481	17969
32272	13979
35835	12520
33118	31365
35266	23370
20491	5331
9844	22179
20502	13079
23578	1625
31570	806
23599	28338
18425	31383
9105	9978
13131	24529
36355	11891
5849	4032
32984	39083
12428	34789
2385	14468
34971	6815
38581	27440
8642	36274
25587	37560
10983	18923
36186	30916
33448	8170
10586	12313
3054	1459
6626	18839
30746	23094
17146	2867
23748	14509
1173	35652
30439	23732
31874	33408
18278	37363
22556	10369
9169	14334
30357	21191
7295	13731
6767	6075
15533	11907
21975	21178
7680	18448
34154	9688
27423	1823
37689	29936
9302	28999
8828	18986
2353	38581
26831	4398
22920	16880
23697	32260
8057	32214
22902	2962
38611	20837
24886	12755
13645	29771
6185	5243
33363	6196
30575	15939
29077	1551
17744	6583
3869	19235
10502	9621
2068	15462
13802	22167
38550	31361
39232	5864
24696	36974
16272	1107
24986	34899
667	5664
7193	27323
7874	8617
28979	31870
16801	14111
37534	5414
5804	13037
12469	31926
28902	37966
31273	16182
182	214
12011	17009
23559	10794
8570	5636
11125	32662
4378	4176
4191	10899
17746	30525
899	13406
34268	22299
11932	4408
12731	5387
2759	20477
15656	15309
3450	35164
29290	83
31612	17520
30637	13926
14921	30397
35618	25892
37249	24051
4324	3580
39263	29821
12657	26175
37993	37047
37844	3652
35704	39131
22902	2936
18087	20522
31105	428
26213	31337
15857	24899
11026	39403
26249	12202
18020	7439
11079	23206
12827	11030
30127	26221
38495	6402
31181	30157
38536	26306
19746	28933
33438	9231
6748	15842
35646	26395
4732	14296
20534	4317
25193	16768
39251	16294
38575	21811
13111	24073
30925	8569
26501	32292
242	702
4473	11710
32157	2163
26263	10542
18363	22331
33213	23916
11245	21032
20259	17381
6357	34978
26421	15510
3645	25892
29929	27431
1271	32372
8073	27167
3097	27723
27092	5401
36921	16007
15981	15927
919	32945
9722	6897
8890	31145
36199	33259
2116	1047
4457	9063
33517	3865
16825	27547
5997	7300
20343	2946
23130	32588
26006	18950
31931	39185
22723	25608
16357	806
5117	4991
10871	19132
30510	12218
20439	26646
34096	34866
31045	4112
34707	12236
23041	36516
11081	17061
21606	22193
34586	28055
39071	34158
32501	33934
12421	8976
18367	8383
11797	5897
10708	10640
23000	39398
5410	5663
21596	15387
10262	21914
12594	531
13031	11257
17520	31421
13111	2929
38216	29144
28999	37766
11361	26061
39104	22812
26106	35272
25984	15719
34325	24743
19466	2327
12194	18617
34728	12853
22606	38620
22606	38618
31043	18332
1942	4618
27701	38709
16374	38534
16954	11046
23501	14374
34558	11167
35573	20309
38683	14546
6782	10867
14574	2678
14239	13902
28580	11420
5007	33167
17104	19954
28955	11410
20210	35551
31321	34211
16841	38793
30855	37550
25803	36036
9817	39383
16775	14267
26190	21914
2245	33455
24079	34518
28845	29500
21787	25373
23684	2738
31921	38204
37117	6194
9965	31558
20597	26468
20969	5919
24590	2071
4351	8342
12327	17061
30327	29423
28518	20423
6544	7452
19555	1899
25140	32019
13224	30168
32286	28950
13755	20203
20203	38360
1885	13294
22309	32183
34924	38068
10496	23435
13072	2420
17243	30771
32590	13425
10739	1071
34921	5895
22049	34005
5580	7807
31582	39008
36470	38065
30152	37560
6037	477
3435	3297
30216	20993
31582	39007
20735	143
5548	39382
18570	37703
37006	38117
25092	24414
1551	39198
8981	18481
21503	12588
11	17569
25893	2603
25522	16295
16931	25348
18374	19384
10372	23115
28873	24087
6815	26049
26373	16863
2040	31398
13663	274
7957	5414
33354	18695
38950	1053
11180	7439
27064	5420
8783	19743
31922	27769
26764	16461
35177	10492
2141	15281
25853	27828
28979	31661
10260	26879
22219	4350
27530	9378
15038	18200
11826	8108
15423	34297
33430	1882
7375	30070
3459	17653
73	37985
14385	21914
16006	16931
30412	30950
39321	19806
1502	21738
28179	37786
25404	25633
25967	37550
2748	26114
12362	8727
9193	3884
2430	38112
5842	30139
24169	38914
10374	11030
22224	31425
38011	33213
5998	31681
24613	17020
26629	26716
23486	37950
26385	35803
15662	8118
21168	31045
1911	2869
36257	26203
26455	4122
18095	14152
19677	5760
12609	36564
33709	6526
32483	21509
24136	3778
25480	15895
32677	38720
25905	8371
6361	12261
9952	38360
18483	31992
10739	21382
20608	34976
6490	4730
20138	33186
2414	10985
470	14546
21026	34941
9671	175
702	21585
6849	34299
14620	5202
29323	37293
13808	24814
20997	38581
3441	31147
34943	22027
17376	9405
18140	38175
14720	33309
4883	12216
28614	13138
33982	3897
37837	2348
31092	38722
13514	3688
9000	2437
34588	39397
16398	32365
24186	6965
10424	9933
4008	34801
6869	1246
11877	31567
1927	12799
1459	37082
9783	15484
28979	21705
22439	18182
26181	28670
25043	8982
32193	15865
6194	26342
1549	20868
19546	29913
1393	30838
25451	36044
26627	28945
31042	18554
16622	26456
15654	39275
18533	13423
32253	19777
24477	28444
26866	4661
39303	11109
22209	22330
8842	13107
31087	29784
21452	4437
3588	13997
5283	27021
25357	7486
21728	24108
26619	22101
18590	17661
26248	4663
13098	35671
1332	17831
39148	35853
25323	28071
9422	29308
16399	38998
29819	15244
19093	33782
8479	248
11747	22775
3607	8549
22089	31224
33567	11831
16821	24286
22839	23466
30453	31652
2473	10335
11534	36040
11121	4329
27868	26547
27367	23839
15429	27678
17169	14076
3512	24986
31980	36529
18710	11066
14274	26674
17734	37346
4991	25220
33046	27802
24256	22603
32474	1409
3790	30382
14283	10319
23748	14546
6482	21012
37335	24291
17167	1110
14965	2794
19698	20528
6578	4140
36529	31087
39024	25635
27735	22025
26625	31229
8389	14172
23461	34114
17617	10632
9917	8754
13443	9749
34339	13034
3513	14893
10733	19038
14549	10267
16147	2081
34550	35197
24345	4789
7011	36029
34600	10586
13082	35290
20565	5730
9266	6921
33512	22544
26471	38865
14386	18879
8391	12983
29937	37089
2616	39278
13468	2442
7574	33124
34633	3791
14087	31007
2936	23325
32813	12168
14776	23368
25827	11300
18886	2918
10107	12328
24833	20796
11946	6971
18247	17969
14523	36695
14176	20635
29111	29600
35742	35429
38378	10591
11343	21613
3421	30944
14776	38820
26437	23740
19002	38466
30299	5024
34512	15192
17439	29762
5733	19174
6308	2665
7021	28142
11345	15929
16000	32662
7068	3296
8729	27799
9169	32223
11952	1789
34767	28054
34329	14173
23175	13741
24345	3791
19300	15917
35164	33514
554	12803
22373	16741
27419	29728
26111	1128
4656	26560
14717	34885
39422	21229
26452	23908
15423	27195
16283	3436
16799	13424
9612	3568
2420	1905
34498	5517
15955	31906
27827	38898
28673	24043
12191	8088
30102	29872
12562	34427
6212	39223
1915	13183
14499	19016
18401	2781
10324	12653
8755	8797
26485	3313
32220	12379
32824	36634
15701	15217
39084	20163
26967	28727
17463	8359
37577	33618
16537	34662
15958	26511
7384	18941
2245	19277
2996	23443
34889	18811
35567	24369
31923	3279
20595	13656
702	21539
34367	12993
37820	31237
26062	33590
12569	18811
34202	34098
30654	15892
22471	30706
34626	38157
11089	8472
25750	37890
13398	34315
2903	19653
4671	20753
7572	38898
8406	38730
38271	11473
25980	23
19865	22724
34425	31215
34790	18988
22518	6759
25012	84
31291	35486
9704	9327
35751	35674
545	83
13411	18348
1624	32864
28873	17969
1297	14197
6837	17092
9215	34992
11572	23581
34870	17796
23741	17595
22540	1852
14839	12943
25187	28258
38478	3090
35964	12889
33414	8504
37416	13732
15472	37753
30405	21469
33508	9820
14894	36321
18488	3560
2446	28148
20751	1897
33877	36607
36841	1549
25444	29614
8725	17926
32940	34107
7486	15595
10124	26479
1311	39115
822	6037
8981	24345
33628	11884
2573	3311
19165	32853
26634	6591
1423	6965
8213	28117
24421	3624
27552	2442
1121	18344
21504	38984
34915	37679
6825	1319
6154	30106
12675	28491
21033	30114
11046	14174
11642	18493
30187	32996
3266	22155
8484	1477
31160	1882
20229	22279
16168	31840
8757	7611
26295	8380
21101	21099
4391	18231
30823	11139
5664	38112
31658	5363
21000	38401
23438	20854
28408	38900
31477	1850
6688	3755
34215	24592
3503	12110
11432	34231
6804	38149
15874	15777
14180	1442
18050	12198
13920	25772
38620	38618
34335	277
13355	16944
25472	31038
13230	19028
17808	15632
21749	5240
2415	12033
14344	2388
9185	8240
8877	3089
1938	35082
11769	1381
15625	15610
2433	13103
25475	11948
31993	3828
31347	31341
22065	8336
17373	17111
31851	32292
32631	31237
1935	4318
26412	3628
23641	15627
6274	7326
12785	26545
5953	5760
8977	12716
22834	15396
12457	14468
38270	29354
24167	7528
27425	10058
9337	31273
18026	6041
11189	36342
29734	21440
34128	28597
29109	27814
31836	2205
33137	20271
37745	27346
14276	2440
12768	3479
31940	19948
19208	26618
21075	31175
8281	1405
11378	5296
37738	27299
27849	33711
25800	25394
29904	12253
7922	27492
34722	12308
3304	25323
8725	15518
39078	11288
13564	6041
3139	15942
4311	26007
26193	9132
33558	9584
19195	18318
31471	20271
37569	11260
32847	32358
14896	11080
11175	21284
34473	31219
6238	9709
11900	22113
15488	38413
29574	31492
24545	7258
30821	7335
26442	33151
34013	20076
37017	39383
26337	13965
38300	18939
10243	14658
31166	16441
16188	3354
15562	2513
21338	3354
20543	1015
23084	37679
6157	33769
3151	38236
37951	16274
36806	31924
35962	26243
15398	32824
38820	37768
23097	14544
8981	4789
34767	28039
17643	5473
37088	19725
9532	35586
2874	29771
26567	15548
3452	6426
776	20164
12158	25275
27148	29473
4099	12652
21208	9371
21930	6882
1307	22823
4782	38036
21504	528
23450	30014
12637	25062
4324	17009
97	9909
407	276
39114	20512
29110	12944
228	33014
15861	18078
28670	16970
36841	38401
19863	35651
33233	32220
27886	24751
26388	20932
11105	36565
668	4454
21814	23617
1905	32365
37301	4360
27176	32440
6093	8786
9360	11085
29937	21569
13304	26174
26213	17172
15193	14845
10047	15139
31145	20993
38570	5219
32699	34189
14383	36580
10452	13278
39129	5636
6663	12032
1967	17363
33337	37794
26077	36493
806	22334
36770	14026
32068	32261
5785	3636
14666	8379
25879	14359
38674	27013
31895	12271
5050	10014
10444	5775
27622	24736
8563	12791
37980	26717
34728	18591
33403	30282
130	36609
39084	37823
6774	16976
24685	34585
36358	3276
2770	13188
22009	31789
14074	14783
37822	16532
18448	19667
8690	30840
28889	24407
19512	14454
22936	8494
36817	25426
25213	3047
37073	1373
25856	17990
19698	36315
34657	29386
35855	34632
8085	12193
22300	18059
39058	38974
37959	5128
9467	7697
32398	28710
34931	5777
17591	26949
1474	11870
31577	17569
23343	31839
26964	498
22379	8773
1860	34364
15824	17036
5352	39005
19886	7534
6223	7664
29993	7372
36731	8347
4374	4413
2020	16143
2918	5202
32721	22006
12628	37811
8580	12404
7589	346
27064	8575
29520	13111
20533	3955
31244	32772
37679	34563
2952	24481
18044	28518
10905	10398
18447	7015
5640	16955
28999	37888
3135	25806
8552	3725
22003	36039
5546	22484
7381	13012
15929	3289
2291	2056
11970	13343
22113	23739
39308	29912
11352	9908
1537	146
34132	9779
37318	30876
27749	12424
5994	27708
21049	24170
12638	7401
24034	22778
20168	12939
32274	29615
12555	4086
1912	2869
8221	2687
3797	26267
19815	24233
4961	35757
20801	10239
1771	35958
10355	30950
28614	13122
17393	19296
11318	6494
1742	3721
13140	36539
31490	23130
29626	2388
5520	38448
29748	30585
13661	19057
7899	39315
28286	709
36448	23934
31811	32890
33639	20331
19776	29522
15007	9453
37204	12495
31158	2617
2916	28871
12466	21619
8261	3955
21473	7976
22997	7043
6404	2787
3797	10982
32840	4223
39053	28339
6809	37086
13891	9478
36735	5807
273	33914
31972	16655
8710	38246
7723	4696
17490	4001
18560	14386
29110	28626
251	8575
8027	35890
966	27323
32483	26412
24635	3117
10692	2205
6147	12810
31526	19237
10613	26764
11046	14151
8406	27472
20687	1548
33583	2956
21637	9722
36190	8417
545	25209
2631	13914
37231	5785
24081	31857
3074	11533
37536	7583
11892	29308
10158	13081
12765	13143
23754	5630
33762	37153
20020	13111
35836	8965
7391	39403
28037	19403
38601	32715
10359	10640
4755	75
28295	34148
18376	32892
13291	12500
4199	37514
16911	20661
21396	14386
2412	28122
8472	35029
11360	17454
16156	36664
28557	2719
25214	27314
7021	1874
2237	32524
6328	35407
26899	344
14294	644
39074	18231
28956	22636
33589	24878
18140	25623
3938	19296
31245	36301
17499	2153
8507	15621
27303	26166
6061	26213
14232	10341
7966	7885
14077	18042
20889	25020
5781	33785
36653	26717
39376	32699
8982	7083
33130	33427
18941	24141
4073	28119
16058	10868
23846	3969
14161	38784
38011	8253
21758	7921
29101	28148
25998	5363
18051	9312
10077	29843
3073	29928
24991	12693
38142	6775
5058	33588
1804	11877
15048	26859
14852	23924
32681	6665
57	2107
3591	2333
29051	16020
25534	63
26135	5400
18233	25082
11659	3057
24553	32877
27147	36344
14337	6485
6924	38946
22207	32239
23034	17736
39057	339
16394	36580
25147	10136
17983	3328
10447	22740
21824	34459
14591	7175
34313	25513
22830	8521
6304	26573
36479	21307
32966	1773
37032	21853
28370	28818
33705	2016
9796	13686
13340	11695
38817	24028
34818	13821
38588	34485
2425	30758
17190	12959
31201	16263
5163	15465
36631	24342
4419	30242
16827	7474
12118	13209
19672	4695
36908	35176
37276	5073
4473	33793
20177	12598
14881	22905
13661	13631
23856	16848
31902	12708
25514	3938
31025	37720
1570	13668
26964	37184
24510	26205
18693	25900
35049	36652
32872	8056
33280	30945
21936	12348
25688	10362
20020	2156
13355	8976
12804	37176
37466	34843
19784	603
21132	21811
26247	833
32512	16925
16621	13912
23830	25883
31906	14508
39250	26764
19631	27014
37102	1156
13661	27686
34474	37958
30721	36846
12717	23816
7249	28885
14882	13258
29024	2873
29177	28143
25987	15505
13190	18364
28521	19616
22918	33541
19276	25044
16697	14381
23682	37689
25908	3623
18286	37369
7254	25856
12362	10074
34588	30927
38861	26733
12229	34124
29032	3187
5348	24573
5804	37231
33032	12268
4861	16900
12074	37706
26025	34712
19858	7908
6093	36355
34871	36377
206	30982
33750	13487
10091	23607
33102	2195
35795	2612
14291	1888
37300	19235
35669	38394
33798	4406
11777	1347
10986	5166
2525	28871
20065	16642
7350	4406
38693	22855
31712	2911
13781	32789
38227	33754
16985	24566
24907	39056
15463	16325
5760	37116
30686	26748
16977	34621
22084	38713
38946	26254
34796	32890
18254	5073
22244	24169
21015	31287
33904	22062
3728	34175
38635	37143
24626	1610
28367	9337
13752	186
20934	28509
8944	7264
5743	8537
7857	27247
11820	3728
14161	38780
32877	18591
8295	7772
32581	21599
33727	25643
5137	2309
23697	1958
2754	30075
3280	19030
8942	7393
18087	1914
3875	9548
23883	37644
17914	34827
21811	5638
38421	15396
3839	12802
37849	24738
21051	19666
19305	10190
6276	16849
13585	6831
14173	39084
6413	9855
10338	16590
26318	3818
25561	27701
29898	5661
3623	1849
8582	13883
25394	7751
9792	12872
15313	2373
39041	20481
30684	24931
28637	28840
2085	18244
39376	25615
24391	19967
38327	15281
38846	36542
31688	12738
35602	25662
28646	211
38038	272
35549	33137
6837	18981
34887	34357
31245	16765
29913	29430
939	1975
27534	2449
26383	37468
38832	27185
7375	14068
31192	15330
2131	35661
32442	15475
16237	20049
9709	24687
20263	22079
1844	6867
23807	4957
8743	27698
1763	37050
1541	9523
24514	31742
39312	10239
26391	21149
1297	31657
19370	17882
9199	29204
25766	29466
6847	17152
1401	952
21021	25373
217	20723
4727	33742
35572	33698
21315	1819
27544	28882
14882	22101
38179	15460
32646	30372
35548	25608
7988	13113
33579	8503
799	38499
29997	3853
10183	24708
8913	22447
15189	24694
15715	33862
6176	32769
37191	35655
22890	10702
35731	19873
28958	29819
33754	35057
5703	15629
19672	14212
18578	6120
10973	32683
31924	16097
29035	37071
28096	26857
29541	9544
37638	36902
15101	8838
12939	33446
22276	17639
36471	1039
29172	26553
7375	23585
19956	27472
30495	9063
31824	37839
29112	19068
20904	10258
37382	7609
18508	6455
1375	13748
13058	7694
8505	33315
14261	11891
30103	15503
19681	17689
10500	252
16996	12897
13753	31145
10465	22549
27338	3870
1136	12348
29493	12260
35820	27782
9714	13370
21856	13970
37399	33711
20313	12128
4465	12660
21544	10319
39405	33145
29721	35160
14728	36471
5900	17751
3093	17657
27323	25856
35292	23850
34807	3371
32561	32754
26233	102
17858	4320
13988	33287
9286	7165
32631	33947
10362	4233
23021	9344
30041	10588
8970	23748
11748	21328
24490	1771
25174	37913
38932	34
17165	2317
31145	37054
5157	20154
10972	12424
38533	30553
33831	29500
30284	14614
38424	34606
14513	1506
36748	30720
10243	10242
17864	7694
28208	31957
31507	10312
20492	1421
30688	19350
18063	5627
23189	31870
38799	39186
30917	14185
15928	4708
36654	12384
5188	32563
3153	37413
18931	19980
1754	19719
34953	31639
8117	32138
6459	36324
13035	20513
23541	1520
34645	13802
2030	22063
30669	19675
15198	4087
4362	18309
29290	10438
14368	15250
13437	8526
663	15707
8532	8662
34117	26119
28672	11582
3705	28338
36730	39148
32975	11066
25519	39290
24818	19182
2042	31421
28488	16744
28807	37529
31045	21740
36671	8796
22508	32007
30119	32034
25287	6738
5160	19606
8430	35788
37210	9395
39021	25899
38639	32854
35532	17534
31635	30637
10600	10698
14859	13129
16025	18684
33720	37084
25561	38709
7154	1026
36529	16845
27269	32223
33124	8940
15898	22615
2335	32336
41	19947
24684	16721
926	21283
15557	26537
6967	6436
29873	8992
29486	5664
19481	5929
8931	6474
6212	24543
37439	31840
14945	31252
20435	30736
31515	24438
8317	7898
33813	11174
11167	20022
27308	204
35294	1575
36471	9489
31242	9388
27229	14197
32593	38561
14762	9019
13763	26241
30347	7953
3900	31409
19749	14535
7790	8618
6934	26461
37124	1873
4172	34050
36849	19127
6300	7999
35481	37044
36213	39222
16357	7998
17045	27535
33231	29705
12516	1017
5007	38914
28931	18946
15497	25889
744	18626
26067	36754
26549	3451
15841	20072
29366	26618
3380	11840
7774	19698
13915	28749
32877	18640
1180	20245
22776	39187
2420	28367
6758	38865
21282	6447
26222	24347
28498	30283
17552	3130
22840	22949
6431	17177
28035	36033
20907	34125
32706	15728
5804	37280
21768	5398
30426	11600
6855	36571
23265	24191
26988	15892
21494	311
5826	8830
18779	12204
18308	18982
8578	28979
37242	34802
22812	9364
17713	31675
19235	8686
10293	34669
5176	36898
25242	36717
9479	7248
5424	27552
22079	21614
11877	19041
26994	19922
26295	23200
1322	2366
39115	29221
25301	28153
39056	13575
33829	23106
32770	26066
12403	1997
31616	24688
16477	27657
6148	8196
38633	528
9573	10122
27147	24853
12332	27556
31653	1996
34242	16022
16054	30085
17379	10768
14256	32925
1177	18449
27351	32138
29569	16976
615	31862
1641	20390
17584	27837
12466	24737
24943	4014
16448	38180
16382	32029
4518	11498
1986	7411
23292	9957
1181	32635
5421	35483
56	9547
2113	29748
4073	15494
10909	22037
14578	34173
24572	15107
31132	31150
6485	26995
13723	27765
24302	20999
5745	36336
30195	20555
33403	26107
10383	16356
27138	19917
5778	22062
16631	528
29677	12639
21433	29595
23902	15518
20881	24901
9271	7300
37679	18938
4015	9330
31517	13296
11907	22999
34615	4039
5985	29383
4229	14427
11057	11539
9610	21020
37269	31689
25967	11795
7452	33706
27335	26970
30914	13421
36727	6493
5968	3703
18850	12895
686	12762
17432	18732
28021	9731
24145	13287
37923	8992
37679	9999
35272	8411
31355	19960
27018	19124
5366	9423
17026	19303
15372	14556
5804	982
28399	27288
21503	8277
1877	12253
32770	37238
15380	2627
3360	38029
37589	167
6059	654
12838	26891
2655	12428
28438	26511
38237	24529
17874	26114
20380	2643
15984	4706
31232	33672
33705	35220
8970	33334
27676	2141
2254	6146
814	30038
21322	27478
3009	17969
25338	24632
6407	6157
8446	35450
2540	3263
23521	10033
24962	9532
5103	26639
38709	8982
27696	4518
19335	24302
2840	21988
31597	30990
36801	28605
26993	78
26441	239
20477	5646
38069	38066
8046	20944
3899	13188
31657	35044
19603	15638
14255	26490
19481	5955
1495	6259
36152	2589
13057	32233
21630	1791
33507	28405
30290	7210
10454	3380
6816	20467
30676	23833
810	32593
22332	10362
13563	16799
34386	9209
22301	31363
16145	24978
16477	38294
8174	29913
1712	37553
7323	9243
28016	22049
30308	20978
18425	2969
7487	22388
4762	6738
10722	38360
7247	30389
7953	8391
23697	14729
25294	15330
27702	1629
26298	34211
32524	1108
34272	4295
25687	10918
12101	19327
39080	29215
26702	6381
39153	12319
3457	25900
19335	24316
11077	16042
17751	12194
20679	21095
36724	32778
3889	17757
37665	4149
31860	1172
30979	21947
26181	26674
24192	32488
2530	33853
24586	27646
33767	29181
2595	35911
9084	14007
26620	9617
19008	19483
13293	915
8995	34838
16630	19038
30654	19811
5750	25456
17504	38363
28955	4217
33487	10341
26431	23518
21823	16403
10036	29412
7176	17150
4946	35287
13017	33829
20285	19924
33645	3057
24270	13487
987	14081
4804	39254
18198	6458
21408	32417
30138	22417
14837	30759
22150	31546
6223	3703
9855	20528
33876	22755
37874	32232
27141	31255
34908	27022
26635	17969
15747	25166
37292	3867
31515	33500
25763	1742
10559	35114
1405	26603
29158	20558
11030	18095
1996	7919
3354	31363
30103	17299
15192	22429
38940	6583
19555	29040
9541	2568
14019	6
21493	20847
37553	29677
2134	4033
34	4900
7071	28416
869	29794
25228	30414
4905	2067
38089	23624
15931	12491
7973	5717
43	37042
27670	25859
29132	33220
10292	27962
11766	9745
8722	22697
30027	39403
27845	11042
26803	25521
15142	9230
7526	18231
19373	644
10502	17891
16744	38182
21967	445
28075	22812
7605	8580
30949	14588
24851	3811
38698	23408
4137	33085
13776	34256
5191	2798
2523	12564
14566	1429
12603	14068
8343	15201
38623	22936
4137	21881
21363	25639
38789	30631
12256	32805
158	15662
35957	17011
21811	18172
30510	7976
3422	24938
36569	18244
11487	29430
31372	2424
7103	16238
7899	16916
36110	25660
8351	7785
37553	29703
36028	24323
14108	37449
37154	26718
12795	27
652	37982
10123	6422
5267	37861
23883	2140
20049	17937
18710	21033
8320	1577
21865	37652
23934	14193
2694	20254
27216	1750
26279	30773
34408	13111
18924	18244
7256	24775
27557	602
27192	3931
21977	12511
27720	37452
25240	15547
15259	15724
25996	3321
37477	20733
14738	1246
35659	34337
12062	6485
36974	23221
35421	18306
11844	7883
34149	744
34800	38013
37519	6871
18241	17306
28783	2388
27588	11638
1423	32880
5862	23321
24794	5862
16357	7957
39261	17839
31497	28710
12511	643
8729	15632
24354	20540
13126	13405
32070	12657
15682	12420
30142	9927
18703	18857
9714	27007
6837	17239
14588	28518
5897	528
19836	17213
28843	37957
33555	15939
2146	29473
6053	4036
27169	18119
25706	27657
35016	25035
27885	17020
7525	21544
17610	20535
20947	895
2387	32709
13278	8743
14573	13138
30306	9145
19053	11008
38488	39379
18929	9067
8417	34460
12645	22771
38584	37970
17754	54
16167	37008
30736	23753
4377	1548
33955	24800
23863	3368
37979	6743
32211	26823
20209	37073
31683	19476
27415	27144
14172	27063
146	13001
9958	7529
7581	1938
16661	31421
24949	37395
31643	21168
16428	2918
12424	2013
29021	35892
22130	38807
6982	31307
5817	35814
26067	7677
15177	25155
38350	18941
32313	26025
5778	14881
27820	1944
8498	2750
19222	26111
20182	34144
38235	26225
34637	16139
15887	17927
19503	2456
28053	22829
20259	14599
30786	9453
20798	24701
31860	36207
8530	5069
30551	25597
33873	23016
21227	18426
16664	30587
24530	11375
39178	2591
27358	32631
13587	4969
1181	7491
13958	13103
30921	11083
20000	9145
13339	30426
4217	7905
3524	35588
24323	34375
5244	34092
36859	38490
20682	20455
30083	27680
14258	14211
8213	14202
12156	26499
13089	14341
13272	17459
34730	17940
33563	5972
24627	1774
4072	5233
16618	14318
12385	5776
26978	31655
27737	25605
26497	9145
15468	8754
34474	7998
32989	13487
5876	16781
36906	35716
7095	35482
4471	13060
18159	12476
20249	9123
33338	30510
26421	24464
32801	32310
30292	4840
4961	8745
23278	11118
14382	14732
13239	28338
1374	13107
12370	24640
9855	9327
27992	36471
12370	15825
20009	28788
28722	26711
3501	16187
3705	17569
20195	548
12127	19271
16241	7256
33807	775
5280	27707
19241	27918
38118	28665
19817	11847
31895	18581
3909	32987
13245	15617
28805	17464
15000	10847
31513	3576
30912	3512
29146	26916
18612	2873
18469	7820
25291	1308
11199	37238
28448	2959
5308	36565
23947	23139
10266	22772
15726	33811
8173	17181
30834	12520
15593	5139
13423	37668
16980	31067
7011	12858
18393	14005
6403	34933
3354	31582
39241	36336
11848	37477
21811	27165
26958	34796
26504	38297
26801	11212
9818	5172
17775	2453
15387	21595
11245	10653
